text,aspect,polarity,lang
"With a mac you don't have to worry about antivirus software or firewall, it's so wonderful.",firewall,neutral,en
"Am very glad I bought it, great netbook, low price.",price,pos,en
The Apple team also assists you very nicely when choosing which computer is right for you :),Apple team,pos,en
"I think part of the problem with this computer is Vista, yet I know Vista isn't the entire issue because my latest purchase was my Acer and it also has Vista (I should have waited the few months to get the next operating system).",Vista,neg,en
"I think part of the problem with this computer is Vista, yet I know Vista isn't the entire issue because my latest purchase was my Acer and it also has Vista (I should have waited the few months to get the next operating system).",Vista,neg,en
"I think part of the problem with this computer is Vista, yet I know Vista isn't the entire issue because my latest purchase was my Acer and it also has Vista (I should have waited the few months to get the next operating system).",operating system,neutral,en
"I think part of the problem with this computer is Vista, yet I know Vista isn't the entire issue because my latest purchase was my Acer and it also has Vista (I should have waited the few months to get the next operating system).",Vista,neg,en
The video chat is the only thing that is iffy about it but im sure once they unpdate the next version on the macbook book the quality of it will be better.,video chat,neg,en
That whole experience was just ridiculous we sent it in and after they told us that we had to pay $175 to fix it we were like we will just by a portable mouse which would be way cheaper but they refused to send the laptop back until we paid the $175 and it was fixed.,mouse,pos,en
"Fan vents to the side, so no cooling pad needed, great feature!",Fan,pos,en
"Fan vents to the side, so no cooling pad needed, great feature!",cooling pad,neutral,en
"Fan vents to the side, so no cooling pad needed, great feature!",feature,pos,en
"i use my mac all the time, i love the software, the way it takes a short time to load things, how easy it is to use and most of all how you don't have to worry about viruses.",software,pos,en
Wasted me at least 8 hours of installation time.,installation time,neg,en
"It has far exceeded my expectations for power, storage, and abilitiy.",power,pos,en
"It has far exceeded my expectations for power, storage, and abilitiy.",storage,pos,en
"It has far exceeded my expectations for power, storage, and abilitiy.",abilitiy,pos,en
"A great feature is the spotlight search: one can search for documents by simply typing a keyword, rather than parsing tens of file folders for a document.",spotlight search,pos,en
"A great feature is the spotlight search: one can search for documents by simply typing a keyword, rather than parsing tens of file folders for a document.",feature,pos,en
My wireless system would not recognize Windows 7 and I couldn't get online to find out why.,wireless system,neg,en
My wireless system would not recognize Windows 7 and I couldn't get online to find out why.,Windows 7,neutral,en
I am enjoying it and the quality it provides is great!,quality,pos,en
"Suffice it to say, my MacBook Pro keeps me going with its long battery life and blazing speed.",battery life,pos,en
"Suffice it to say, my MacBook Pro keeps me going with its long battery life and blazing speed.",speed,pos,en
"The OS is also very user friendly, even for those that switch from a PC, with a little practice you can take full advantage of this OS!",OS,pos,en
"The OS is also very user friendly, even for those that switch from a PC, with a little practice you can take full advantage of this OS!",OS,pos,en
"iTunes is a handy music-management program, and it is essential for anyone with an iPod.",iTunes,pos,en
"iTunes is a handy music-management program, and it is essential for anyone with an iPod.",program,pos,en
Mac is not made for gaming.,gaming,neg,en
"Well I spilled something on it and they replaced it with this model, which gets hot and the battery doesn't make it through 1 DVD.",battery,neg,en
"I've had to call Apple support to set up my new printer and have had wonderful experiences with helpful, english speaking (from Vancouver) techs that walked me through the processes to help me.",Apple support,pos,en
"I've had to call Apple support to set up my new printer and have had wonderful experiences with helpful, english speaking (from Vancouver) techs that walked me through the processes to help me.",techs,pos,en
But Sony said we could send it back and be charged for adding the bluetooth an additional seventy something dollars.,adding the bluetooth,neg,en
I need graphic power to run my Adobe Creative apps efficiently.,graphic power,neutral,en
I need graphic power to run my Adobe Creative apps efficiently.,Adobe Creative apps,neutral,en
the programs are esay to use and are quick to process this computer works like a charm.,programs,pos,en
the programs are esay to use and are quick to process this computer works like a charm.,use,pos,en
The materials that came with the computer did not include the right # anywhere.,materials,neg,en
It does not even have the software to play a dvd now.,software,neg,en
Tech support tells me the latter problem is a power supply problem and have offered to fix it if it happens again.,Tech support,pos,en
Tech support tells me the latter problem is a power supply problem and have offered to fix it if it happens again.,power supply,neg,en
